City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
240,Vaitape,PF,2021-09-15 16:30:38,-16.5167,-151.75,78.98,68,3,18.48,clear sky,0,0
241,Komsomolskiy,UZ,2021-09-15 16:30:39,40.4272,71.7189,75.92,31,0,9.22,clear sky,0,0
242,Lorengau,PG,2021-09-15 16:30:40,-2.0226,147.2712,79.21,85,99,15.01,moderate rain,0,0
243,Hobyo,SO,2021-09-15 16:30:40,5.3505,48.5268,78.66,81,84,25.1,broken clouds,0,0
244,Pacific Grove,US,2021-09-15 16:29:00,36.6177,-121.9166,60.42,92,90,3.0,overcast clouds,0,0
245,East London,ZA,2021-09-15 16:30:41,-33.0153,27.9116,59.94,72,0,14.97,clear sky,0,0
246,Lubango,AO,2021-09-15 16:30:42,-14.9172,13.4925,84.06,4,20,4.61,few clouds,0,0
247,Saint-Andre-Les-Vergers,FR,2021-09-15 16:30:43,48.2853,4.0521,73.44,78,75,11.5,light rain,0,0
248,Dongsheng,CN,2021-09-15 16:30:44,39.8161,109.9776,54.9,88,100,4.43,overcast clouds,0,0
249,Geraldton,AU,2021-09-15 16:30:44,-28.7667,114.6,62.13,94,75,16.11,broken clouds,0,0
250,Shangrao,CN,2021-09-15 16:30:45,28.4532,117.9686,70.88,77,40,0.16,scattered clouds,0,0
251,Mao,ES,2021-09-15 16:30:45,39.8885,4.2658,81.16,69,0,6.91,clear sky,0,0
252,Agartala,IN,2021-09-15 16:27:26,23.8364,91.275,77.61,94,100,4.5,heavy intensity rain,0,0
253,Debno,PL,2021-09-15 16:30:46,52.739,14.698,77.54,94,100,5.12,light rain,0,0
254,Sile,TR,2021-09-15 16:30:47,41.1754,29.6133,74.07,74,100,3.0,overcast clouds,0,0
255,Tura,IN,2021-09-15 16:30:47,25.5198,90.2201,74.57,95,99,1.34,overcast clouds,0,0
256,Ust-Maya,RU,2021-09-15 16:30:47,60.4167,134.5333,44.26,91,84,2.93,broken clouds,0,0
257,Muktsar,IN,2021-09-15 16:30:48,30.4833,74.5167,84.33,55,9,2.98,clear sky,0,0
258,Isangel,VU,2021-09-15 16:30:49,-19.55,169.2667,74.25,89,95,7.02,overcast clouds,0,0
259,Mount Gambier,AU,2021-09-15 16:30:49,-37.8333,140.7667,48.11,87,90,5.75,overcast clouds,0,0
260,Zalantun,CN,2021-09-15 16:30:50,48.0,122.7167,53.71,99,100,3.69,light rain,0,0
261,Porto Novo,BJ,2021-09-15 16:30:50,6.4965,2.6036,78.62,79,97,7.63,overcast clouds,0,0
262,Lethem,GY,2021-09-15 16:30:51,3.3803,-59.7968,93.67,41,36,3.06,scattered clouds,0,0
263,Rio Gallegos,AR,2021-09-15 16:30:51,-51.6226,-69.2181,44.65,33,20,41.43,dust,0,0
264,Kroonstad,ZA,2021-09-15 16:30:52,-27.6504,27.2349,68.76,19,0,7.2,clear sky,0,0
265,Starovelichkovskaya,RU,2021-09-15 16:30:52,45.4288,38.7326,75.4,44,47,12.08,scattered clouds,0,0
266,Maragogi,BR,2021-09-15 16:30:53,-9.0122,-35.2225,80.17,72,91,10.13,overcast clouds,0,0
267,Usinsk,RU,2021-09-15 16:30:53,65.9939,57.5281,40.6,88,100,11.72,overcast clouds,0,0
268,Kavali,IN,2021-09-15 16:30:53,14.9167,79.9833,86.59,66,91,6.46,overcast clouds,0,0
269,Yaan,NG,2021-09-15 16:30:54,7.3833,8.5667,79.48,82,84,3.13,broken clouds,0,0
270,Moose Factory,CA,2021-09-15 16:30:54,51.2585,-80.6094,57.18,88,75,14.97,broken clouds,0,0
271,Buguruslan,RU,2021-09-15 16:30:55,53.6554,52.442,50.32,61,54,9.04,broken clouds,0,0
272,Xinzhi,CN,2021-09-15 16:30:55,36.4989,111.7047,71.62,70,23,3.6,few clouds,0,0
273,Gulu,UG,2021-09-15 16:30:56,2.7746,32.299,64.15,97,68,6.58,moderate rain,0,0
274,Sao Filipe,CV,2021-09-15 16:30:56,14.8961,-24.4956,81.93,75,85,9.62,overcast clouds,0,0
275,Verkhnyaya Inta,RU,2021-09-15 16:30:56,65.9811,60.3094,40.6,85,100,13.02,overcast clouds,0,0
276,Hualmay,PE,2021-09-15 16:30:57,-11.0964,-77.6139,66.43,71,58,11.5,broken clouds,0,0
277,Jambi,ID,2021-09-15 16:30:57,-1.6,103.6167,75.63,91,75,2.44,broken clouds,0,0
278,Olinda,BR,2021-09-15 16:30:58,-8.0089,-34.8553,80.33,65,40,12.66,scattered clouds,0,0
279,Diffa,NE,2021-09-15 16:30:58,13.3154,12.6113,95.5,33,24,9.06,few clouds,0,0
280,Georgetown,MY,2021-09-15 16:27:16,5.4112,100.3354,82.89,82,20,2.3,few clouds,0,0
281,Megion,RU,2021-09-15 16:30:59,61.0296,76.1136,48.22,80,95,8.01,overcast clouds,0,0
282,Bowen,AU,2021-09-15 16:30:59,-20.0167,148.2333,52.02,71,5,6.42,clear sky,0,0
283,Manavadar,IN,2021-09-15 16:30:59,21.5,70.1333,79.57,94,99,5.91,overcast clouds,0,0
284,Kahului,US,2021-09-15 16:31:00,20.8947,-156.47,74.46,83,20,4.61,few clouds,0,0
285,Barkot,IN,2021-09-15 16:31:00,30.8167,78.2,67.35,95,17,0.81,few clouds,0,0
286,Bambous Virieux,MU,2021-09-15 16:31:01,-20.3428,57.7575,71.85,83,75,9.22,broken clouds,0,0
287,Vievis,LT,2021-09-15 16:31:01,54.7667,24.8,57.38,65,32,4.81,scattered clouds,0,0
288,Mahajanga,MG,2021-09-15 16:31:01,-15.7167,46.3167,77.02,78,0,5.75,clear sky,0,0
289,Polignano A Mare,IT,2021-09-15 16:31:02,40.9959,17.2159,86.41,52,100,3.0,overcast clouds,0,0
290,Maarianhamina,AX,2021-09-15 16:31:02,60.0973,19.9348,49.86,71,90,5.75,overcast clouds,0,0
291,Fairbanks,US,2021-09-15 16:30:32,64.8378,-147.7164,38.3,87,1,0.0,clear sky,0,0
292,Sorong,ID,2021-09-15 16:31:03,-0.8833,131.25,79.27,80,89,2.13,overcast clouds,0,0
293,Northam,GB,2021-09-15 16:31:03,51.0333,-4.2167,70.43,80,12,6.38,few clouds,0,0
294,Bataipora,BR,2021-09-15 16:31:04,-22.2953,-53.2711,88.3,49,92,3.67,overcast clouds,0,0
295,Najran,SA,2021-09-15 16:31:04,17.4924,44.1277,88.45,16,91,6.24,overcast clouds,0,0
296,Hailey,US,2021-09-15 16:31:05,43.5196,-114.3153,57.06,30,1,6.91,clear sky,0,0
297,Bentiu,SS,2021-09-15 16:31:05,9.2333,29.8333,78.49,79,99,4.68,overcast clouds,0,0
298,Campbellsville,US,2021-09-15 16:31:05,37.3434,-85.3419,73.94,72,100,7.07,moderate rain,0,0
299,Amahai,ID,2021-09-15 16:31:06,-3.3333,128.9167,77.59,86,100,2.37,overcast clouds,0,0
300,Chuy,UY,2021-09-15 16:31:06,-33.6971,-53.4616,59.86,51,0,5.39,clear sky,0,0
301,Sterlibashevo,RU,2021-09-15 16:31:07,53.4376,55.2578,48.78,70,64,7.67,broken clouds,0,0
302,Preobrazheniye,RU,2021-09-15 16:31:07,42.9019,133.9064,57.65,86,77,4.88,broken clouds,0,0
303,Miles City,US,2021-09-15 16:31:08,46.4083,-105.8406,72.57,33,1,9.22,clear sky,0,0
304,Tuatapere,NZ,2021-09-15 16:31:08,-46.1333,167.6833,41.83,85,84,4.14,broken clouds,0,0
305,Birao,CF,2021-09-15 16:31:08,10.2849,22.7882,79.21,70,69,3.06,broken clouds,0,0
306,Ayan,RU,2021-09-15 16:31:09,56.45,138.1667,57.76,66,9,4.09,clear sky,0,0
307,Rutul,RU,2021-09-15 16:31:09,41.5357,47.4239,63.5,84,5,4.21,clear sky,0,0
308,Tailai,CN,2021-09-15 16:31:10,46.3833,123.4,57.72,96,100,9.19,moderate rain,0,0
309,Tigil,RU,2021-09-15 16:31:10,57.8,158.6667,36.0,84,20,4.21,few clouds,0,0
310,Santa Isabel,BR,2021-09-15 16:31:10,-23.3156,-46.2214,74.91,59,65,14.32,broken clouds,0,0
311,Kloulklubed,PW,2021-09-15 16:27:06,7.0419,134.2556,75.7,72,100,6.42,overcast clouds,0,0
312,Quatre Cocos,MU,2021-09-15 16:31:11,-20.2078,57.7625,71.71,78,22,11.95,few clouds,0,0
313,Muskogee,US,2021-09-15 16:31:11,35.5834,-95.3336,83.52,57,1,0.0,clear sky,0,0
314,Te Anau,NZ,2021-09-15 16:31:12,-45.4167,167.7167,31.24,96,66,1.48,broken clouds,0,0
315,Rapid Valley,US,2021-09-15 16:31:12,44.0625,-103.1463,82.56,44,1,1.99,clear sky,0,0
316,Derzhavinsk,KZ,2021-09-15 16:31:12,51.1,66.3167,63.43,55,74,14.5,broken clouds,0,0
317,Oroquieta,PH,2021-09-15 16:31:13,8.4858,123.8044,77.92,88,97,2.33,overcast clouds,0,0
318,Nome,US,2021-09-15 16:28:16,64.5011,-165.4064,42.87,87,75,0.0,broken clouds,0,0
319,Lompoc,US,2021-09-15 16:31:13,34.6391,-120.4579,60.93,89,90,3.44,mist,0,0
320,Redmond,US,2021-09-15 16:31:14,47.674,-122.1215,58.17,78,100,3.0,overcast clouds,0,0
321,Kavieng,PG,2021-09-15 16:31:14,-2.5744,150.7967,79.54,80,100,11.65,light rain,0,0
322,Arlit,NE,2021-09-15 16:31:14,18.7369,7.3853,103.98,13,7,8.95,clear sky,0,0
323,Huanan,CN,2021-09-15 16:31:15,46.2167,130.5167,55.98,47,100,9.08,overcast clouds,0,0
324,Talcahuano,CL,2021-09-15 16:31:15,-36.7167,-73.1167,55.08,62,0,13.8,clear sky,0,0
325,Qobustan,AZ,2021-09-15 16:31:16,40.0824,49.412,71.71,61,0,10.78,clear sky,0,0
326,Minab,IR,2021-09-15 16:31:16,27.1467,57.0801,90.9,47,9,1.7,clear sky,0,0
327,Tromso,NO,2021-09-15 16:31:17,69.6496,18.957,47.05,76,20,8.05,few clouds,0,0
328,Haines Junction,CA,2021-09-15 16:31:17,60.7522,-137.5108,28.35,86,100,1.14,overcast clouds,0,0
329,Paragominas,BR,2021-09-15 16:31:17,-2.9667,-47.4833,93.83,37,29,8.66,scattered clouds,0,0
330,Mehamn,NO,2021-09-15 16:31:18,71.0357,27.8492,44.78,81,20,1.14,few clouds,0,0
331,Muli,MV,2021-09-15 16:31:18,2.9167,73.5667,81.79,71,100,18.54,overcast clouds,0,0
332,Martapura,ID,2021-09-15 16:31:18,-3.4167,114.85,75.29,100,98,3.44,mist,0,0
333,Grand Baie,MU,2021-09-15 16:31:19,-20.0182,57.5802,72.07,81,15,3.0,few clouds,0,0
334,Hay River,CA,2021-09-15 16:29:18,60.8156,-115.7999,51.78,87,90,14.97,moderate rain,0,0
335,Fort Nelson,CA,2021-09-15 16:26:48,58.8053,-122.7002,45.99,71,90,12.66,light intensity shower rain,0,0
336,Nuuk,GL,2021-09-15 16:31:20,64.1835,-51.7216,38.01,44,20,9.22,few clouds,0,0
337,Eyl,SO,2021-09-15 16:31:20,7.9803,49.8164,78.89,77,97,22.28,overcast clouds,0,0
338,Tazovskiy,RU,2021-09-15 16:31:20,67.4667,78.7,42.58,90,94,7.61,overcast clouds,0,0
339,Avera,US,2021-09-15 16:31:21,33.194,-82.5271,85.71,58,100,3.51,overcast clouds,0,0
340,Shemonaikha,KZ,2021-09-15 16:31:21,50.6328,81.9056,56.1,41,43,3.0,scattered clouds,0,0
341,Shingu,JP,2021-09-15 16:31:22,33.7333,135.9833,74.91,91,80,5.97,broken clouds,0,0
342,Superior,US,2021-09-15 16:31:22,46.7208,-92.1041,72.95,54,1,6.91,clear sky,0,0
343,Chicama,PE,2021-09-15 16:31:22,-7.8447,-79.1469,59.54,58,17,10.65,few clouds,0,0
344,Tautira,PF,2021-09-15 16:31:23,-17.7333,-149.15,73.42,76,18,16.2,light rain,0,0
345,Faya,SA,2021-09-15 16:31:23,18.3851,42.4509,75.31,49,72,4.21,broken clouds,0,0
346,Barguzin,RU,2021-09-15 16:31:24,53.6167,109.6167,41.61,74,7,3.06,clear sky,0,0
347,Am Timan,TD,2021-09-15 16:31:24,11.0297,20.2827,80.44,75,41,2.8,scattered clouds,0,0
348,Tuntum,BR,2021-09-15 16:31:24,-5.2581,-44.6489,101.43,23,33,5.21,scattered clouds,0,0
349,Ziarat,PK,2021-09-15 16:31:25,30.3823,67.7282,65.62,57,0,3.69,clear sky,0,0
350,Pedernales,DO,2021-09-15 16:31:25,18.0384,-71.744,86.72,64,2,4.59,clear sky,0,0
351,Camacha,PT,2021-09-15 16:31:26,33.0833,-16.3333,74.62,65,20,17.27,few clouds,0,0
352,Cap Malheureux,MU,2021-09-15 16:31:26,-19.9842,57.6142,72.09,81,15,3.0,few clouds,0,0
353,Katangli,RU,2021-09-15 16:31:26,51.7102,143.2326,46.15,85,2,9.4,clear sky,0,0
354,Wajid,SO,2021-09-15 16:31:27,3.8093,43.2471,88.2,34,60,13.27,broken clouds,0,0
355,Ancud,CL,2021-09-15 16:31:27,-41.8697,-73.8203,55.42,81,100,9.55,overcast clouds,0,0
356,Walvis Bay,NA,2021-09-15 16:31:27,-22.9575,14.5053,63.55,51,0,18.41,clear sky,0,0
357,Ocampo,MX,2021-09-15 16:31:28,21.65,-101.5,68.47,59,99,4.81,overcast clouds,0,0
358,Ahipara,NZ,2021-09-15 16:31:28,-35.1667,173.1667,60.1,97,100,11.03,light rain,0,0
359,Carnot,CF,2021-09-15 16:31:29,4.9409,15.8665,77.4,81,60,3.18,broken clouds,0,0
360,Guerrero Negro,MX,2021-09-15 16:31:29,27.9769,-114.0611,76.21,63,0,15.19,clear sky,0,0
361,Lucapa,AO,2021-09-15 16:31:29,-8.4192,20.7447,82.31,37,68,3.56,broken clouds,0,0
362,Tessalit,ML,2021-09-15 16:31:30,20.1986,1.0114,103.82,10,15,9.24,few clouds,0,0
363,Fort Pierce,US,2021-09-15 16:31:30,27.4467,-80.3256,91.45,63,40,4.0,scattered clouds,0,0
364,Banjar,ID,2021-09-15 16:31:31,-8.19,114.9675,74.84,90,100,4.9,overcast clouds,0,0
365,Dharchula,IN,2021-09-15 16:31:31,29.85,80.5333,70.57,92,83,1.61,broken clouds,0,0
366,Alibag,IN,2021-09-15 16:31:31,18.6411,72.8792,82.47,84,99,11.74,overcast clouds,0,0
367,Iquitos,PE,2021-09-15 16:31:32,-3.7481,-73.2472,89.64,55,0,5.75,clear sky,0,0
368,Nicoya,CR,2021-09-15 16:31:32,10.1483,-85.452,81.95,73,35,1.19,scattered clouds,0,0
369,Providencia,MX,2021-09-15 16:31:32,28.7167,-111.5833,92.86,66,7,4.0,clear sky,0,0
370,Ketchikan,US,2021-09-15 16:31:33,55.3422,-131.6461,52.07,81,88,2.57,light rain,0,0
371,Saratov,RU,2021-09-15 16:31:33,51.5667,46.0333,56.95,37,5,1.99,clear sky,0,0
372,Nakanojo,JP,2021-09-15 16:31:34,36.5833,138.85,67.93,97,98,3.11,overcast clouds,0,0
373,Moron,AR,2021-09-15 16:31:34,-34.6534,-58.6198,68.02,33,0,5.01,clear sky,0,0
374,Kaoma,ZM,2021-09-15 16:31:34,-14.7833,24.8,83.16,21,33,3.87,scattered clouds,0,0
375,Jasper,US,2021-09-15 16:27:46,37.2001,-94.3502,79.23,71,40,1.99,scattered clouds,0,0
376,Palatka,US,2021-09-15 16:31:35,29.6486,-81.6376,90.05,44,45,6.49,scattered clouds,0,0
377,Liseleje,DK,2021-09-15 16:31:35,56.0053,11.9483,60.82,90,100,11.01,light rain,0,0
378,Macapsing,PH,2021-09-15 16:31:36,15.6783,121.1319,75.6,94,59,2.62,broken clouds,0,0
379,Evensk,RU,2021-09-15 16:31:36,61.95,159.2333,41.38,80,89,3.69,overcast clouds,0,0
380,Hokitika,NZ,2021-09-15 16:31:37,-42.7167,170.9667,41.88,72,0,5.75,clear sky,0,0
381,Langham,CA,2021-09-15 16:31:37,52.3668,-106.9679,59.02,50,23,22.12,few clouds,0,0
382,Narsaq,GL,2021-09-15 16:31:37,60.9167,-46.05,46.62,40,0,4.23,clear sky,0,0
383,Alofi,NU,2021-09-15 16:31:38,-19.0595,-169.9187,71.49,94,79,3.44,broken clouds,0,0
384,Nago,JP,2021-09-15 16:31:38,26.5881,127.9761,84.27,86,98,14.36,overcast clouds,0,0
385,Punta Cardon,VE,2021-09-15 16:31:39,11.6581,-70.215,88.79,59,19,13.62,few clouds,0,0
386,Bubaque,GW,2021-09-15 16:31:39,11.2833,-15.8333,81.52,78,91,6.6,overcast clouds,0,0
387,Zhanakorgan,KZ,2021-09-15 16:31:39,43.9098,67.2495,73.74,21,0,7.4,clear sky,0,0
388,Tilichiki,RU,2021-09-15 16:31:40,60.4667,166.1,34.93,81,11,4.88,few clouds,0,0
389,Pandharpur,IN,2021-09-15 16:31:40,17.6667,75.3333,75.81,79,98,12.62,overcast clouds,0,0
390,Klyuchi,RU,2021-09-15 16:31:40,52.2667,79.1667,58.87,30,80,7.56,broken clouds,0,0
391,Pangnirtung,CA,2021-09-15 16:31:41,66.1451,-65.7125,35.6,69,75,3.44,broken clouds,0,0
392,Ossora,RU,2021-09-15 16:31:41,59.2353,163.0719,41.65,67,21,6.08,few clouds,0,0
393,Rocha,UY,2021-09-15 16:29:26,-34.4833,-54.3333,60.35,50,0,8.63,clear sky,0,0
394,Olafsvik,IS,2021-09-15 16:31:42,64.8945,-23.7142,48.49,69,67,10.45,broken clouds,0,0
395,Banepa,NP,2021-09-15 16:31:42,27.6298,85.5214,68.32,94,75,3.44,drizzle,0,0
396,Aranos,NA,2021-09-15 16:31:43,-24.1333,19.1167,71.58,11,0,12.73,clear sky,0,0
397,Riyadh,SA,2021-09-15 16:28:13,24.6877,46.7219,93.34,14,80,11.7,broken clouds,0,0
398,Calamar,CO,2021-09-15 16:31:43,10.2511,-74.9146,89.55,60,100,5.48,overcast clouds,0,0
399,Port Hardy,CA,2021-09-15 16:30:39,50.6996,-127.4199,53.78,87,40,5.75,scattered clouds,0,0
400,Talara,PE,2021-09-15 16:31:44,-4.5772,-81.2719,74.16,60,0,17.27,clear sky,0,0
401,Langsa,ID,2021-09-15 16:31:44,4.4683,97.9683,74.93,94,97,1.63,overcast clouds,0,0
402,Talnakh,RU,2021-09-15 16:31:44,69.4865,88.3972,38.5,93,100,8.23,overcast clouds,0,0
403,Broken Hill,AU,2021-09-15 16:31:45,-31.95,141.4333,51.51,40,2,8.05,clear sky,0,0
404,Malanje,AO,2021-09-15 16:31:45,-9.5402,16.341,81.91,41,87,4.74,overcast clouds,0,0
405,La Ronge,CA,2021-09-15 16:31:45,55.1001,-105.2842,57.45,62,90,10.36,overcast clouds,0,0
406,College,US,2021-09-15 16:30:15,64.8569,-147.8028,38.28,86,40,3.44,scattered clouds,0,0
407,Dodge City,US,2021-09-15 16:31:46,37.7528,-100.0171,79.21,62,1,5.99,clear sky,0,0
408,Dilla,ET,2021-09-15 16:31:46,6.41,38.31,65.64,82,99,5.08,light rain,0,0
409,Denizli,TR,2021-09-15 16:31:47,37.8402,29.0698,68.85,72,97,1.95,overcast clouds,0,0
410,Mayo,US,2021-09-15 16:31:47,38.8876,-76.5119,90.23,68,58,11.01,broken clouds,0,0
411,Kieta,PG,2021-09-15 16:31:48,-6.2167,155.6333,77.07,81,100,5.93,overcast clouds,0,0
412,Mangaratiba,BR,2021-09-15 16:31:48,-22.9597,-44.0406,83.53,77,65,8.16,broken clouds,0,0
413,Farah,AF,2021-09-15 16:31:48,32.5,62.5,81.28,7,0,1.63,clear sky,0,0
414,Lar,IN,2021-09-15 16:31:49,26.2039,83.9717,75.9,94,100,10.63,light rain,0,0
415,Independencia,BR,2021-09-15 16:31:49,-5.3964,-40.3086,93.34,29,52,8.28,broken clouds,0,0
416,Arinos,BR,2021-09-15 16:30:34,-15.9169,-46.1056,101.39,12,1,5.39,clear sky,0,0
417,Sisimiut,GL,2021-09-15 16:31:09,66.9395,-53.6735,37.71,65,33,5.77,scattered clouds,0,0
418,Port Augusta,AU,2021-09-15 16:31:50,-32.5,137.7667,52.7,58,0,5.86,clear sky,0,0
419,Key West,US,2021-09-15 16:29:01,24.5557,-81.7826,87.8,81,90,10.36,light rain,0,0
420,Shimoda,JP,2021-09-15 16:31:50,34.6667,138.95,70.54,87,27,14.47,scattered clouds,0,0
421,Santa Maria Del Oro,MX,2021-09-15 16:31:51,25.9333,-105.3667,80.15,32,75,4.47,broken clouds,0,0
422,Aykhal,RU,2021-09-15 16:31:51,66.0,111.5,35.08,89,55,10.02,broken clouds,0,0
423,Semporna,MY,2021-09-15 16:31:52,4.4818,118.6112,75.4,84,57,4.36,moderate rain,0,0
424,Dingle,PH,2021-09-15 16:31:52,10.9995,122.6711,76.41,88,100,3.94,overcast clouds,0,0
425,Tomatlan,MX,2021-09-15 16:31:52,19.9333,-105.25,85.84,67,28,2.13,scattered clouds,0,0
426,Mogadishu,SO,2021-09-15 16:29:33,2.0371,45.3438,78.17,87,31,18.54,scattered clouds,0,0
427,Zemio,CF,2021-09-15 16:31:53,5.0314,25.1361,73.74,91,28,1.66,light rain,0,0
428,Omboue,GA,2021-09-15 16:31:54,-1.5746,9.2618,77.27,81,100,8.19,overcast clouds,0,0
429,Privolzhsk,RU,2021-09-15 16:31:54,57.3808,41.2886,45.25,94,100,7.36,overcast clouds,0,0
430,Marzuq,YE,2021-09-15 16:31:54,14.4,46.4667,79.43,55,100,14.2,overcast clouds,0,0
431,Puerto Colombia,CO,2021-09-15 16:31:55,10.9878,-74.9547,87.89,70,100,5.59,overcast clouds,0,0
432,Grand Forks,US,2021-09-15 16:31:55,47.9417,-97.4337,68.79,53,75,10.36,broken clouds,0,0
433,Rincon,US,2021-09-15 16:31:56,32.296,-81.2354,89.51,74,75,5.75,broken clouds,0,0
434,Sinjar,IQ,2021-09-15 16:31:56,36.3209,41.8754,83.48,26,0,11.27,clear sky,0,0
435,Namibe,AO,2021-09-15 16:31:57,-15.1961,12.1522,64.38,78,19,10.29,few clouds,0,0
436,Tara,RU,2021-09-15 16:31:57,56.8944,74.371,55.11,67,100,6.31,overcast clouds,0,0
437,Muroto,JP,2021-09-15 16:31:57,33.2833,134.15,75.24,74,72,14.88,broken clouds,0,0
438,Gat,IL,2021-09-15 16:31:58,31.61,34.7642,80.82,100,9,9.22,clear sky,0,0
439,Skibbereen,IE,2021-09-15 16:31:58,51.55,-9.2667,62.4,75,100,12.86,overcast clouds,0,0
440,Santa Quiteria,BR,2021-09-15 16:31:59,-4.3319,-40.1567,99.97,22,18,9.19,few clouds,0,0
441,Dossor,KZ,2021-09-15 16:31:59,47.5272,52.9811,73.04,31,55,11.3,broken clouds,0,0
442,Roald,NO,2021-09-15 16:32:00,62.5833,6.1333,61.16,82,40,0.0,scattered clouds,0,0
443,Ola,RU,2021-09-15 16:32:00,59.5833,151.2833,45.99,81,56,5.37,broken clouds,0,0
444,Los Llanos De Aridane,ES,2021-09-15 16:32:00,28.6585,-17.9182,76.12,72,75,9.22,broken clouds,0,0
445,Zhurivka,UA,2021-09-15 16:32:01,50.5028,31.7849,58.98,35,86,5.35,overcast clouds,0,0
446,Goderich,CA,2021-09-15 16:30:39,43.7501,-81.7165,69.03,68,79,4.61,broken clouds,0,0
447,Awbari,LY,2021-09-15 16:32:01,26.5921,12.7805,88.97,19,0,9.69,clear sky,0,0
448,Katobu,ID,2021-09-15 16:32:02,-4.9408,122.5276,74.12,93,83,3.06,broken clouds,0,0
449,Bibbiena,IT,2021-09-15 16:32:02,43.6965,11.8135,80.01,62,94,5.97,overcast clouds,0,0
450,Wajima,JP,2021-09-15 16:32:03,37.4,136.9,69.15,73,4,11.56,clear sky,0,0
451,Igarka,RU,2021-09-15 16:32:03,67.4667,86.5833,38.32,98,100,5.75,overcast clouds,0,0
452,Mayumba,GA,2021-09-15 16:32:03,-3.432,10.6554,76.87,86,85,7.83,overcast clouds,0,0
453,Kosino,RU,2021-09-15 16:32:04,58.4127,51.2782,41.34,95,100,10.16,light rain,0,0
454,Vila Velha,BR,2021-09-15 16:28:33,-20.3297,-40.2925,87.75,58,0,12.66,clear sky,0,0
455,Uporovo,RU,2021-09-15 16:32:04,56.3109,66.2693,61.61,49,87,7.99,overcast clouds,0,0
456,Coahuayana,MX,2021-09-15 16:32:05,18.7333,-103.6833,85.48,63,28,1.61,scattered clouds,0,0
457,Mareeba,AU,2021-09-15 16:32:05,-17.0,145.4333,63.32,96,20,2.77,few clouds,0,0
458,Hamilton,US,2021-09-15 16:27:36,39.1834,-84.5333,75.11,91,90,1.01,overcast clouds,0,0
459,Potenza,IT,2021-09-15 16:32:06,40.6443,15.8086,78.64,43,93,3.27,overcast clouds,0,0
460,Tocopilla,CL,2021-09-15 16:30:24,-22.092,-70.1979,64.78,66,69,10.07,broken clouds,0,0
461,Charters Towers,AU,2021-09-15 16:32:06,-20.1,146.2667,58.46,76,4,7.05,clear sky,0,0
462,Chipinge,ZW,2021-09-15 16:32:07,-20.1883,32.6236,74.39,34,1,6.64,clear sky,0,0
463,Grand Gaube,MU,2021-09-15 16:32:07,-20.0064,57.6608,72.0,81,14,3.0,few clouds,0,0
464,Vershino-Darasunskiy,RU,2021-09-15 16:32:08,52.35,115.5167,37.29,68,1,6.46,clear sky,0,0
465,Beihai,CN,2021-09-15 16:32:08,21.4833,109.1,81.5,77,91,0.29,light rain,0,0
466,Puerto Madryn,AR,2021-09-15 16:32:09,-42.7692,-65.0385,63.25,31,5,25.97,clear sky,0,0
467,Yigou,CN,2021-09-15 16:32:09,35.8114,114.3167,67.95,72,14,1.99,light rain,0,0
468,Sayyan,YE,2021-09-15 16:32:09,15.1718,44.3244,70.39,25,96,7.18,overcast clouds,0,0
469,Shenjiamen,CN,2021-09-15 16:32:10,29.9576,122.298,75.99,90,100,21.97,overcast clouds,0,0
470,Bembereke,BJ,2021-09-15 16:32:10,10.2283,2.6634,76.6,89,94,3.78,moderate rain,0,0
471,Balangiga,PH,2021-09-15 16:32:11,11.1097,125.3875,78.76,82,100,2.91,overcast clouds,0,0
472,Tabou,CI,2021-09-15 16:32:11,4.423,-7.3528,74.48,93,100,9.26,moderate rain,0,0
473,Nioro,GM,2021-09-15 16:32:12,13.35,-15.75,87.84,66,47,6.33,scattered clouds,0,0
474,Gisborne,NZ,2021-09-15 16:32:12,-38.6533,178.0042,49.95,96,100,0.78,light rain,0,0
475,Ponte De Sor,PT,2021-09-15 16:32:12,39.2496,-8.0101,76.98,56,73,6.76,broken clouds,0,0
476,Thunder Bay,CA,2021-09-15 16:32:13,48.4001,-89.3168,66.56,63,20,4.61,few clouds,0,0
477,Santa Isabel Do Rio Negro,BR,2021-09-15 16:32:13,-0.4139,-65.0192,93.97,43,54,3.31,broken clouds,0,0
478,Hervey Bay,AU,2021-09-15 16:32:14,-25.2986,152.8535,56.03,79,1,8.79,clear sky,0,0
479,Lampang,TH,2021-09-15 16:32:14,18.3333,99.5,73.98,98,100,1.01,overcast clouds,0,0
480,Yining,CN,2021-09-15 16:32:15,29.0361,114.5636,66.29,83,1,1.86,light rain,0,0
481,Matara,LK,2021-09-15 16:32:15,5.9485,80.5353,78.53,88,24,8.95,few clouds,0,0
482,Ligayan,PH,2021-09-15 16:32:16,4.6533,119.4706,83.43,70,49,4.97,scattered clouds,0,0
483,Zharkent,KZ,2021-09-15 16:32:16,44.1628,80.0,68.27,26,24,2.19,few clouds,0,0
484,Morros,BR,2021-09-15 16:32:16,-9.4467,-46.3003,101.88,12,3,9.51,clear sky,0,0
485,Belyy Yar,RU,2021-09-15 16:32:17,53.6039,91.3903,55.29,67,0,2.24,clear sky,0,0
486,Pathein,MM,2021-09-15 16:32:17,16.7833,94.7333,76.33,95,100,4.41,overcast clouds,0,0
